s,F1, F2, F3, T1, T2, T3, T4, T_D40, T5, T6, TOELE, T_T_1, T_T_2, f, s_k, s_k2, k, s_V, s_V_K, r_tilde, T_BP1, T_BP2, T_WT1, T_WT2, T_V, T_V2, m, r, T_V_tilde, reglerguete_Misch , reglerguete_K, reglerguete_stellgroesse, reihenfolge
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, 0.00, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.05, 0.28, 0.00,     5221.70
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, 0.00, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.05, 0.27, 0.00,     5222.80
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, 0.00, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.05, 0.27, 0.00,     5223.90
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, 0.00, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.05, 0.27, 0.00,     5225.00
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, 0.00, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.05, 0.27, 0.00,     5226.10
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, 0.00, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.05, 0.27, 0.00,     5227.20
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, 0.00, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.05, 0.27, 0.00,     5228.30
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, 0.00, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.05, 0.27, 0.00,     5229.40
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, 0.00, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.05, 0.27, 0.00,     5230.50
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, 0.00, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.05, 0.27, 0.00,     5231.60
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, 0.00, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.05, 0.27, 0.00,     5232.70
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, 0.00, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.05, 0.27, 0.00,     5233.80
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, 0.00, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.05, 0.27, 0.00,     5234.90
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, 0.00, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.05, 0.27, 0.00,     5236.00
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, 0.00, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.05, 0.27, 0.00,     5237.10
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, 0.00, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.05, 0.27, 0.00,     5238.20
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, 0.00, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.05, 0.27, 0.00,     5239.30
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, 0.00, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.04, 0.27, 0.00,     5240.40
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, 0.00, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.04, 0.27, 0.00,     5241.50
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, 0.00, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.04, 0.27, 0.00,     5242.60
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, 0.00, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.04, 0.27, 0.00,     5243.70
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, 0.00, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.04, 0.27, 0.00,     5244.80
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, 0.00, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.04, 0.26, 0.00,     5245.90
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, 0.00, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.04, 0.26, 0.00,     5247.00
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, 0.00, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.04, 0.26, 0.00,     5248.10
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, 0.00, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.04, 0.26, 0.00,     5249.20
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, 0.00, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.04, 0.26, 0.00,     5250.30
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, 0.00, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.04, 0.26, 0.00,     5251.40
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, 0.00, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.04, 0.26, 0.00,     5252.50
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, 0.00, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.04, 0.26, 0.00,     5253.60
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, 0.00, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.04, 0.25, 0.00,     5254.70
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, 0.00, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.04, 0.25, 0.00,     5255.80
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, 0.00, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.04, 0.25, 0.00,     5256.90
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, 0.00, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.04, 0.25, 0.00,     5258.00
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, 0.00, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.04, 0.25, 0.00,     5259.10
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, 0.00, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.04, 0.25, 0.00,     5260.20
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, 0.00, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.04, 0.24, 0.00,     5261.30
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, 0.00, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.04, 0.24, 0.00,     5262.40
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, 0.00, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.03, 0.24, 0.00,     5263.50
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, 0.00, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.03, 0.24, 0.00,     5264.60
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, 0.00, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.03, 0.24, 0.00,     5265.70
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, 0.00, 0.00, 78.00, -0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.03, 0.23, 0.00,     5266.80
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, 0.00, 0.00, 78.00, -0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.03, 0.23, 0.00,     5267.90
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, 0.00, 0.00, 78.00, -0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.03, 0.23, 0.00,     5269.00
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, 0.00, 0.00, 78.00, -0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.03, 0.23, 0.00,     5270.10
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, 0.00, 0.00, 78.00, -0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.03, 0.23, 0.00,     5271.20
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, -0.00, 0.00, 78.00, -0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.03, 0.22, 0.00,     5272.30
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, -0.00, 0.00, 78.00, -0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.03, 0.22, 0.00,     5273.40
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, -0.00, 0.00, 78.00, -0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.03, 0.22, 0.00,     5274.50
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, -0.00, 0.00, 78.00, -0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.03, 0.22, 0.00,     5275.60
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, -0.00, 0.00, 78.00, -0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.03, 0.22, 0.00,     5276.70
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, -0.00, 0.00, 78.00, -0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.03, 0.21, 0.00,     5277.80
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, -0.00, 0.00, 78.00, -0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.03, 0.21, 0.00,     5278.90
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, -0.00, 0.00, 78.00, -0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.03, 0.21, 0.00,     5280.00
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, -0.00, 0.00, 78.00, -0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.03, 0.21, 0.00,     5281.10
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, -0.00, 0.00, 78.00, -0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.03, 0.21, 0.00,     5282.20
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, -0.00, 0.00, 78.00, -0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.03, 0.20, 0.00,     5283.30
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, -0.00, 0.00, 78.00, -0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.03, 0.20, 0.00,     5284.40
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, -0.00, 0.00, 78.00, -0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.03, 0.20, 0.00,     5285.50
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, -0.00, 0.00, 78.00, -0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.03, 0.20, 0.00,     5286.60
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, -0.00, 0.00, 78.00, -0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.03, 0.20, 0.00,     5287.70
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, -0.00, 0.00, 78.00, -0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.03, 0.19, 0.00,     5288.80
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, -0.00, 0.00, 78.00, -0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.02, 0.19, 0.00,     5289.90
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, -0.00, 0.00, 78.00, -0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.02, 0.19, 0.00,     5291.00
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, -0.00, 0.00, 78.00, -0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.02, 0.19, 0.00,     5292.10
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, -0.00, 0.00, 78.00, -0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.02, 0.18, 0.00,     5293.20
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, -0.00, 0.00, 78.00, -0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.02, 0.18, 0.00,     5294.30
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, -0.00, 0.00, 78.00, -0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.02, 0.18, 0.00,     5295.40
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, -0.00, 0.00, 78.00, -0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.02, 0.18, 0.00,     5296.50
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, -0.00, 0.00, 78.00, -0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.02, 0.18, 0.00,     5297.60
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, -0.00, 0.00, 78.00, -0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.02, 0.17, 0.00,     5298.70
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, -0.00, 0.00, 78.00, -0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.02, 0.17, 0.00,     5299.80
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, -0.00, 0.00, 78.00, -0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.02, 0.17, 0.00,     5300.90
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, -0.00, 0.00, 78.00, -0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.02, 0.17, 0.00,     5302.00
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, -0.00, 0.00, 78.00, -0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.02, 0.16, 0.00,     5303.10
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, -0.00, 0.00, 78.00, -0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.02, 0.16, 0.00,     5304.20
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, -0.00, 0.00, 78.00, -0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.02, 0.16, 0.00,     5305.30
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, -0.00, 0.00, 78.00, -0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.02, 0.16, 0.00,     5306.40
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, -0.00, 0.00, 78.00, -0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.02, 0.16, 0.00,     5307.50
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, -0.00, 0.00, 78.00, -0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.02, 0.15, 0.00,     5308.60
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 26.99, 26.99, 78.00, 78.00, 80.00, 80.00, 78.00, 78.00, -2.00, 78.00, -0.00, 0.00, 78.00, -0.00, 0.19, 90.00, 90.00, 26.15, 26.15, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.02, 0.15, 0.00,     5309.70
